Symbol,Trade DATE,NOCP
VNO,5/30/2019,66.45
VNO,5/31/2019,66.23
VNO,6/3/2019,66.61
VNO,6/4/2019,66.5
VNO,6/5/2019,68.09
VNO,6/6/2019,68.18
VNO,6/7/2019,68.37
VNO,6/10/2019,67.4
VNO,6/11/2019,66.69
VNO,6/12/2019,66.73
VNO,6/13/2019,66.83
VNO,6/14/2019,66.2
VNO,6/17/2019,67.25
VNO,6/18/2019,66.77
VNO,6/19/2019,67.11
VNO,6/20/2019,67.52
VNO,6/21/2019,66.77
VNO,6/24/2019,65.61
VNO,6/25/2019,64.56
VNO,6/26/2019,63.12
VNO,6/27/2019,63.68
VNO,6/28/2019,64.1
VNO,7/1/2019,64.22
VNO,7/2/2019,65.15
VNO,7/3/2019,65.5
VNO,7/5/2019,65.52
VNO,7/8/2019,65.66
VNO,7/9/2019,66.01
VNO,7/10/2019,66.3
VNO,7/11/2019,65.48
VNO,7/12/2019,65.6
VNO,7/15/2019,65.52
VNO,7/16/2019,65.49
VNO,7/17/2019,65.05
VNO,7/18/2019,65.06
VNO,7/19/2019,63.92
VNO,7/22/2019,62.99
VNO,7/23/2019,63.68
VNO,7/24/2019,63.89
VNO,7/25/2019,63.59
VNO,7/26/2019,63.92
VNO,7/29/2019,64.24
VNO,7/30/2019,64.51
VNO,7/31/2019,64.32
VNO,8/1/2019,63.52
VNO,8/2/2019,62.85
VNO,8/5/2019,61.04
VNO,8/6/2019,60.87
VNO,8/7/2019,60.89
VNO,8/8/2019,62.43
VNO,8/9/2019,61.93
VNO,8/12/2019,61.16
VNO,8/13/2019,61.48
VNO,8/14/2019,60.19
VNO,8/15/2019,60.32
VNO,8/16/2019,61.25
VNO,8/19/2019,61.39
VNO,8/20/2019,60.34
VNO,8/21/2019,60.14
VNO,8/22/2019,60.2
VNO,8/23/2019,58.81
VNO,8/26/2019,59.46
VNO,8/27/2019,59.24
VNO,8/28/2019,59.48
VNO,8/29/2019,60.27
VNO,8/30/2019,60.47
VNO,9/3/2019,61.21
VNO,9/4/2019,61.52
VNO,9/5/2019,61.92
VNO,9/6/2019,62.75
VNO,9/9/2019,62.82
VNO,9/10/2019,63.66
VNO,9/11/2019,64.25
VNO,9/12/2019,64.13
VNO,9/13/2019,63.47
VNO,9/16/2019,63.91
VNO,9/17/2019,63.33
VNO,9/18/2019,62.92
VNO,9/19/2019,62.78
VNO,9/20/2019,62.62
VNO,9/23/2019,62.85
VNO,9/24/2019,62.17
VNO,9/25/2019,63.35
VNO,9/26/2019,63.69
VNO,9/27/2019,64.06
VNO,9/30/2019,63.67
VNO,10/1/2019,62.76
VNO,10/2/2019,62.75
VNO,10/3/2019,63.43
VNO,10/4/2019,64.04
VNO,10/7/2019,63.58
VNO,10/8/2019,62.81
VNO,10/9/2019,62.46
VNO,10/10/2019,62.19
VNO,10/11/2019,62.64
VNO,10/14/2019,62.19
VNO,10/15/2019,63.46
VNO,10/16/2019,62.95
VNO,10/17/2019,62.64
VNO,10/18/2019,62.42
VNO,10/21/2019,63.38
VNO,10/22/2019,63.65
VNO,10/23/2019,64.71
VNO,10/24/2019,64.52
VNO,10/25/2019,64.28
VNO,10/28/2019,64.04
VNO,10/29/2019,65.15
VNO,10/30/2019,66.71
VNO,10/31/2019,65.63
VNO,11/1/2019,64.97
VNO,11/4/2019,65.77
VNO,11/5/2019,65.36
VNO,11/6/2019,65.26
VNO,11/7/2019,64.95
VNO,11/8/2019,65.77
VNO,11/11/2019,65.7
VNO,11/12/2019,64.68
VNO,11/13/2019,64.87
VNO,11/14/2019,65.37
VNO,11/15/2019,65.39
VNO,11/18/2019,65.09
VNO,11/19/2019,64.53
VNO,11/20/2019,63.96
VNO,11/21/2019,63.22
VNO,11/22/2019,63.09
VNO,11/25/2019,63.57
VNO,11/26/2019,64.38
VNO,11/27/2019,64.47
VNO,11/29/2019,64.57
VNO,12/2/2019,63.37
VNO,12/3/2019,64.23
VNO,12/4/2019,64.55
VNO,12/5/2019,64.45
VNO,12/6/2019,65.56
VNO,12/9/2019,65.95
VNO,12/10/2019,66.65
VNO,12/11/2019,65.61
VNO,12/12/2019,65.04
VNO,12/13/2019,65.27
VNO,12/16/2019,65.39
VNO,12/17/2019,65
VNO,12/18/2019,66.2
VNO,12/19/2019,67.27
VNO,12/20/2019,66.91
VNO,12/23/2019,67.01
VNO,12/24/2019,67.21
VNO,12/26/2019,67.91
VNO,12/27/2019,65.89
VNO,12/30/2019,65.64
