Symbol,Trade DATE,NOCP
STX,11/26/2019,59.26
STX,11/27/2019,60.24
STX,11/29/2019,59.68
STX,12/2/2019,59.33
STX,12/3/2019,58.21
STX,12/4/2019,58.64
STX,12/5/2019,58.59
STX,12/6/2019,58.99
STX,12/9/2019,57.12
STX,12/10/2019,57.62
STX,12/11/2019,57.94
STX,12/12/2019,59.05
STX,12/13/2019,58.76
STX,12/16/2019,59.06
STX,12/17/2019,59.17
STX,12/18/2019,58.8
STX,12/19/2019,58.45
STX,12/20/2019,59.62
STX,12/23/2019,60.37
STX,12/24/2019,59.49
STX,12/26/2019,59.92
STX,12/27/2019,59.58
STX,12/30/2019,59.29
